order,id,date,time,title,url,visitCount,typedCount,transition
21094,240,8/14/2023,15:57:00,get document by classname javascript - Google Search,https://www.google.com/search?q=get+document+by+classname+javascript&rlz=1C1CHBD_enPH1059PH1059&oq=get+document+by+classname+javascript&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIICAEQABgWGB4yCAgCEAAYFhgeMgoIAxAAGIYDGIoFMgoIBBAAGIYDGIoF0gEIODk1MWowajSoAgCwAgA&sourceid=chrome&ie=UTF-8,3,0,generated
21095,241,8/14/2023,15:56:36,HTML DOM Document getElementsByClassName() Method,https://www.w3schools.com/jsref/met_document_getelementsbyclassname.asp,1,0,link
21096,240,8/14/2023,15:56:33,get document by classname javascript - Google Search,https://www.google.com/search?q=get+document+by+classname+javascript&rlz=1C1CHBD_enPH1059PH1059&oq=get+document+by+classname+javascript&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIICAEQABgWGB4yCAgCEAAYFhgeMgoIAxAAGIYDGIoFMgoIBBAAGIYDGIoF0gEIODk1MWowajSoAgCwAgA&sourceid=chrome&ie=UTF-8,3,0,link
21097,240,8/14/2023,15:56:32,get document by classname javascript - Google Search,https://www.google.com/search?q=get+document+by+classname+javascript&rlz=1C1CHBD_enPH1059PH1059&oq=get+document+by+classname+javascript&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIICAEQABgWGB4yCAgCEAAYFhgeMgoIAxAAGIYDGIoFMgoIBBAAGIYDGIoF0gEIODk1MWowajSoAgCwAgA&sourceid=chrome&ie=UTF-8,3,0,generated
21098,78,8/14/2023,15:54:28,GET URL parameter in PHP - Stack Overflow,https://stackoverflow.com/questions/5884807/get-url-parameter-in-php,2,0,link
21099,239,8/14/2023,15:54:21,get url parameters php - Google Search,https://www.google.com/search?q=get+url+parameters+php&rlz=1C1CHBD_enPH1059PH1059&oq=get+url+parameters+php&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIICAEQABgWGB4yCAgCEAAYFhgeMggIAxAAGBYYHjIICAQQABgWGB4yCAgFEAAYFhgeMgYIBhBFGDwyBggHEEUYPNIBCDM2MDZqMGo3qAIAsAIA&sourceid=chrome&ie=UTF-8,2,0,link
21100,239,8/14/2023,15:54:21,get url parameters php - Google Search,https://www.google.com/search?q=get+url+parameters+php&rlz=1C1CHBD_enPH1059PH1059&oq=get+url+parameters+php&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIICAEQABgWGB4yCAgCEAAYFhgeMggIAxAAGBYYHjIICAQQABgWGB4yCAgFEAAYFhgeMgYIBhBFGDwyBggHEEUYPNIBCDM2MDZqMGo3qAIAsAIA&sourceid=chrome&ie=UTF-8,2,0,generated
21101,238,8/14/2023,15:53:15,Home,http://localhost:3000/index.php?id=17,3,0,reload
21102,238,8/14/2023,15:48:11,Home,http://localhost:3000/index.php?id=17,3,0,link
21103,238,8/14/2023,15:48:04,Home,http://localhost:3000/index.php?id=17,3,0,link
21104,42,8/14/2023,15:48:02,Home,http://localhost:3000/index.php,84,1,link
21105,237,8/14/2023,15:47:58,Home,http://localhost:3000/index.php?id=16,2,0,form_submit
21106,237,8/14/2023,15:47:44,Home,http://localhost:3000/index.php?id=16,2,0,reload
21107,237,8/14/2023,15:47:11,Home,http://localhost:3000/index.php?id=16,2,0,link
21108,42,8/14/2023,15:47:09,Home,http://localhost:3000/index.php,84,1,link
21109,42,8/14/2023,15:47:08,Home,http://localhost:3000/index.php,84,1,form_submit
21110,42,8/14/2023,15:46:34,Home,http://localhost:3000/index.php,84,1,link
21111,224,8/14/2023,15:46:32,Home,http://localhost:3000/index.php?category=&Description=&Model=&Brand=&Serial+no.%2FISBN=&Location%28bldg%2Fflr%29=&Issued+to=&Date+Acquired=&PO+ref+no=&Warranty=&Status%2FRemarks=,1,0,reload
21112,233,8/14/2023,15:44:37,Alerts · Bootstrap v5.0,https://getbootstrap.com/docs/5.0/components/alerts/,3,0,link
21113,233,8/14/2023,15:44:26,Alerts · Bootstrap v5.0,https://getbootstrap.com/docs/5.0/components/alerts/,3,0,link
21114,235,8/14/2023,15:43:17,div inside php echo - Stack Overflow,https://stackoverflow.com/questions/15501030/div-inside-php-echo,1,0,link
21115,234,8/14/2023,15:43:15,how to put div on php - Google Search,https://www.google.com/search?q=how+to+put+div+on+php&rlz=1C1CHBD_enPH1059PH1059&oq=how+to+put+div+on+php&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIICAEQABgWGB4yCAgCEAAYFhgeMggIAxAAGBYYHtIBCTE1MzQzajBqN6gCALACAA&sourceid=chrome&ie=UTF-8,2,0,link
21116,234,8/14/2023,15:43:14,how to put div on php - Google Search,https://www.google.com/search?q=how+to+put+div+on+php&rlz=1C1CHBD_enPH1059PH1059&oq=how+to+put+div+on+php&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIICAEQABgWGB4yCAgCEAAYFhgeMggIAxAAGBYYHtIBCTE1MzQzajBqN6gCALACAA&sourceid=chrome&ie=UTF-8,2,0,generated
21117,233,8/14/2023,15:40:36,Alerts · Bootstrap v5.0,https://getbootstrap.com/docs/5.0/components/alerts/,3,0,link
21118,232,8/14/2023,15:40:05,Toasts · Bootstrap v5.0,https://getbootstrap.com/docs/5.0/components/toasts/,1,0,link
21119,231,8/14/2023,15:39:41,Popovers · Bootstrap v5.0,https://getbootstrap.com/docs/5.0/components/popovers/,1,0,link
21120,88,8/14/2023,15:39:36,Introduction · Bootstrap v5.0,https://getbootstrap.com/docs/5.0/getting-started/introduction/,8,0,link
21121,230,8/14/2023,15:39:33,bootstreap 5 - Google Search,https://www.google.com/search?q=bootstreap+5&rlz=1C1CHBD_enPH1059PH1059&oq=boot&gs_lcrp=EgZjaHJvbWUqBggAEEUYOzIGCAAQRRg7MgYIARBFGDkyBggCEEUYOzIGCAMQRRhAMg8IBBAAGEMYgwEYsQMYigUyBggFEEUYPDIGCAYQRRg8MgYIBxBFGDzSAQgyMTQzajBqN6gCALACAA&sourceid=chrome&ie=UTF-8,2,0,link
21122,230,8/14/2023,15:39:33,bootstreap 5 - Google Search,https://www.google.com/search?q=bootstreap+5&rlz=1C1CHBD_enPH1059PH1059&oq=boot&gs_lcrp=EgZjaHJvbWUqBggAEEUYOzIGCAAQRRg7MgYIARBFGDkyBggCEEUYOzIGCAMQRRhAMg8IBBAAGEMYgwEYsQMYigUyBggFEEUYPDIGCAYQRRg8MgYIBxBFGDzSAQgyMTQzajBqN6gCALACAA&sourceid=chrome&ie=UTF-8,2,0,generated
21123,229,8/14/2023,15:39:15,W3Schools Tryit Editor,https://www.w3schools.com/tags/tryit.asp?filename=tryhtml_span,1,0,link
21124,228,8/14/2023,15:39:11,HTML span tag,"https://www.w3schools.com/tags/tag_span.asp#:~:text=The%20tag%20is%20an,span%3E%20is%20an%20inline%20element.",1,0,link
21125,227,8/14/2023,15:38:48,pop overs span tag - Google Search,https://www.google.com/search?q=pop+overs+span+tag&rlz=1C1CHBD_enPH1059PH1059&oq=pop+overs+span+&gs_lcrp=EgZjaHJvbWUqCQgCECEYChigATIGCAAQRRg5MgkIARAhGAoYoAEyCQgCECEYChigAdIBCTE2MjU4ajBqN6gCALACAA&sourceid=chrome&ie=UTF-8#vhid=DvdSrfbS0Ft70M&vssid=l,1,0,link
21126,225,8/14/2023,15:38:42,pop overs span tag - Google Search,https://www.google.com/search?q=pop+overs+span+tag&rlz=1C1CHBD_enPH1059PH1059&oq=pop+overs+span+&gs_lcrp=EgZjaHJvbWUqCQgCECEYChigATIGCAAQRRg5MgkIARAhGAoYoAEyCQgCECEYChigAdIBCTE2MjU4ajBqN6gCALACAA&sourceid=chrome&ie=UTF-8,3,0,generated
21127,226,8/14/2023,15:38:30,javascript - How to fire/show popover on span tag? - Stack Overflow,https://stackoverflow.com/questions/57188251/how-to-fire-show-popover-on-span-tag,1,0,link
21128,225,8/14/2023,15:38:27,pop overs span tag - Google Search,https://www.google.com/search?q=pop+overs+span+tag&rlz=1C1CHBD_enPH1059PH1059&oq=pop+overs+span+&gs_lcrp=EgZjaHJvbWUqCQgCECEYChigATIGCAAQRRg5MgkIARAhGAoYoAEyCQgCECEYChigAdIBCTE2MjU4ajBqN6gCALACAA&sourceid=chrome&ie=UTF-8,3,0,link
21129,225,8/14/2023,15:38:27,pop overs span tag - Google Search,https://www.google.com/search?q=pop+overs+span+tag&rlz=1C1CHBD_enPH1059PH1059&oq=pop+overs+span+&gs_lcrp=EgZjaHJvbWUqCQgCECEYChigATIGCAAQRRg5MgkIARAhGAoYoAEyCQgCECEYChigAdIBCTE2MjU4ajBqN6gCALACAA&sourceid=chrome&ie=UTF-8,3,0,generated
21130,224,8/14/2023,15:37:32,Home,http://localhost:3000/index.php?category=&Description=&Model=&Brand=&Serial+no.%2FISBN=&Location%28bldg%2Fflr%29=&Issued+to=&Date+Acquired=&PO+ref+no=&Warranty=&Status%2FRemarks=,1,0,reload
21131,224,8/14/2023,15:28:54,Home,http://localhost:3000/index.php?category=&Description=&Model=&Brand=&Serial+no.%2FISBN=&Location%28bldg%2Fflr%29=&Issued+to=&Date+Acquired=&PO+ref+no=&Warranty=&Status%2FRemarks=,1,0,form_submit
21132,42,8/14/2023,15:28:19,Home,http://localhost:3000/index.php,84,1,link
21133,42,8/14/2023,15:28:18,Home,http://localhost:3000/index.php,84,1,form_submit
21134,42,8/14/2023,15:26:33,Home,http://localhost:3000/index.php,84,1,reload
21135,223,8/14/2023,15:25:56,Arrow Symbols Copy and Paste ← ↑ → ↓ ↚ ↛ ↜ ↝ ↞ ↟,https://www.i2symbol.com/symbols/arrows,1,0,link
21136,222,8/14/2023,15:25:48,arrow symbol - Google Search,https://www.google.com/search?q=arrow+symbol&rlz=1C1CHBD_enPH1059PH1059&oq=arrow+symbol&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIHCAEQABiABDIPCAIQABhDGIMBGLEDGIoFMgkIAxAAGEMYigUyBwgEEAAYgAQyBwgFEAAYgAQyBwgGEAAYgAQyBwgHEAAYgAQyBwgIEAAYgAQyBwgJEAAYgATSAQgzMDU1ajBqN6gCALACAA&sourceid=chrome&ie=UTF-8,2,0,link
21137,222,8/14/2023,15:25:48,arrow symbol - Google Search,https://www.google.com/search?q=arrow+symbol&rlz=1C1CHBD_enPH1059PH1059&oq=arrow+symbol&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIHCAEQABiABDIPCAIQABhDGIMBGLEDGIoFMgkIAxAAGEMYigUyBwgEEAAYgAQyBwgFEAAYgAQyBwgGEAAYgAQyBwgHEAAYgAQyBwgIEAAYgAQyBwgJEAAYgATSAQgzMDU1ajBqN6gCALACAA&sourceid=chrome&ie=UTF-8,2,0,generated
21138,42,8/14/2023,15:24:28,Home,http://localhost:3000/index.php,84,1,link
21139,42,8/14/2023,15:24:23,Home,http://localhost:3000/index.php,84,1,reload
21140,42,8/14/2023,15:24:23,Home,http://localhost:3000/index.php,84,1,reload
21141,42,8/14/2023,15:22:43,Home,http://localhost:3000/index.php,84,1,reload
21142,42,8/14/2023,15:22:21,Home,http://localhost:3000/index.php,84,1,reload
21143,42,8/14/2023,15:19:33,Home,http://localhost:3000/index.php,84,1,reload
21144,42,8/14/2023,15:19:32,Home,http://localhost:3000/index.php,84,1,reload
21145,42,8/14/2023,15:18:55,Home,http://localhost:3000/index.php,84,1,reload
21146,42,8/14/2023,15:18:54,Home,http://localhost:3000/index.php,84,1,reload
21147,42,8/14/2023,15:18:54,Home,http://localhost:3000/index.php,84,1,reload
21148,42,8/14/2023,15:18:54,Home,http://localhost:3000/index.php,84,1,reload
21149,220,8/14/2023,15:18:13,onclick Event,https://www.w3schools.com/jsref/event_onclick.asp,1,0,link
21150,219,8/14/2023,15:18:11,onclick function javascript - Google Search,https://www.google.com/search?q=onclick+function+javascript&rlz=1C1CHBD_enPH1059PH1059&oq=onclick+function+javascript&gs_lcrp=EgZjaHJvbWUqBwgAEAAYgAQyBwgAEAAYgAQyBwgBEAAYgAQyBwgCEAAYgAQyBwgDEAAYgAQyCAgEEAAYFhgeMggIBRAAGBYYHjIICAYQABgWGB4yCAgHEAAYFhgeMggICBAAGBYYHjIICAkQABgWGB7SAQg0MzE5ajBqN6gCALACAA&sourceid=chrome&ie=UTF-8,2,0,link
21151,219,8/14/2023,15:18:11,onclick function javascript - Google Search,https://www.google.com/search?q=onclick+function+javascript&rlz=1C1CHBD_enPH1059PH1059&oq=onclick+function+javascript&gs_lcrp=EgZjaHJvbWUqBwgAEAAYgAQyBwgAEAAYgAQyBwgBEAAYgAQyBwgCEAAYgAQyBwgDEAAYgAQyCAgEEAAYFhgeMggIBRAAGBYYHjIICAYQABgWGB4yCAgHEAAYFhgeMggICBAAGBYYHjIICAkQABgWGB7SAQg0MzE5ajBqN6gCALACAA&sourceid=chrome&ie=UTF-8,2,0,generated
21152,42,8/14/2023,15:17:15,Home,http://localhost:3000/index.php,84,1,reload
21153,42,8/14/2023,15:16:47,Home,http://localhost:3000/index.php,84,1,reload
21154,42,8/14/2023,15:12:28,Home,http://localhost:3000/index.php,84,1,reload
21155,42,8/14/2023,15:10:32,Home,http://localhost:3000/index.php,84,1,reload
21156,42,8/14/2023,15:09:16,Home,http://localhost:3000/index.php,84,1,link
21157,42,8/14/2023,15:09:15,Home,http://localhost:3000/index.php,84,1,form_submit
21158,42,8/14/2023,15:09:02,Home,http://localhost:3000/index.php,84,1,reload
21159,179,8/14/2023,15:06:14,localhost / 127.0.0.1 / inventory / requests | phpMyAdmin 5.2.1,http://localhost/phpmyadmin/index.php?route=/sql&pos=0&db=inventory&table=requests,22,0,reload
21160,42,8/14/2023,15:06:08,Home,http://localhost:3000/index.php,84,1,link
21161,179,8/14/2023,15:05:50,localhost / 127.0.0.1 / inventory / requests | phpMyAdmin 5.2.1,http://localhost/phpmyadmin/index.php?route=/sql&pos=0&db=inventory&table=requests,22,0,reload
21162,42,8/14/2023,15:05:42,Home,http://localhost:3000/index.php,84,1,reload
21163,42,8/14/2023,15:05:42,Home,http://localhost:3000/index.php,84,1,reload
21164,42,8/14/2023,15:05:42,Home,http://localhost:3000/index.php,84,1,reload
21165,42,8/14/2023,15:05:40,Home,http://localhost:3000/index.php,84,1,reload
21166,179,8/14/2023,15:05:24,localhost / 127.0.0.1 / inventory / requests | phpMyAdmin 5.2.1,http://localhost/phpmyadmin/index.php?route=/sql&pos=0&db=inventory&table=requests,22,0,link
21167,179,8/14/2023,15:05:24,localhost / 127.0.0.1 / inventory / requests | phpMyAdmin 5.2.1,http://localhost/phpmyadmin/index.php?route=/sql&pos=0&db=inventory&table=requests,22,0,link
21168,83,8/14/2023,15:05:22,localhost / 127.0.0.1 / inventory / items | phpMyAdmin 5.2.1,http://localhost/phpmyadmin/index.php?route=/sql&pos=0&db=inventory&table=items,21,0,link
21169,83,8/14/2023,15:05:22,localhost / 127.0.0.1 / inventory / items | phpMyAdmin 5.2.1,http://localhost/phpmyadmin/index.php?route=/sql&pos=0&db=inventory&table=items,21,0,link
21170,42,8/14/2023,15:05:10,Home,http://localhost:3000/index.php,84,1,reload
21171,42,8/14/2023,15:04:39,Home,http://localhost:3000/index.php,84,1,reload
21172,42,8/14/2023,15:03:29,Home,http://localhost:3000/index.php,84,1,reload
21173,42,8/14/2023,15:03:25,Home,http://localhost:3000/index.php,84,1,link
21174,217,8/14/2023,15:03:22,Home,http://localhost:3000/index.php?id=60,2,2,typed
21175,42,8/14/2023,15:03:12,Home,http://localhost:3000/index.php,84,1,reload
21176,42,8/14/2023,15:03:12,Home,http://localhost:3000/index.php,84,1,reload
21177,42,8/14/2023,15:03:11,Home,http://localhost:3000/index.php,84,1,reload
21178,42,8/14/2023,15:03:03,Home,http://localhost:3000/index.php,84,1,reload
21179,217,8/14/2023,15:02:31,Home,http://localhost:3000/index.php?id=60,2,2,typed
21180,42,8/14/2023,15:02:04,Home,http://localhost:3000/index.php,84,1,reload
21181,42,8/14/2023,14:59:54,Home,http://localhost:3000/index.php,84,1,reload
21182,42,8/14/2023,14:58:03,Home,http://localhost:3000/index.php,84,1,reload
21183,42,8/14/2023,14:57:32,Home,http://localhost:3000/index.php,84,1,reload
21184,42,8/14/2023,14:56:49,Home,http://localhost:3000/index.php,84,1,reload
21185,42,8/14/2023,14:55:28,Home,http://localhost:3000/index.php,84,1,reload
21186,42,8/14/2023,14:54:11,Home,http://localhost:3000/index.php,84,1,reload
21187,42,8/14/2023,14:54:11,Home,http://localhost:3000/index.php,84,1,reload
21188,42,8/14/2023,14:54:09,Home,http://localhost:3000/index.php,84,1,reload
21189,42,8/14/2023,14:51:26,Home,http://localhost:3000/index.php,84,1,reload
21190,42,8/14/2023,14:49:34,Home,http://localhost:3000/index.php,84,1,reload
21191,42,8/14/2023,14:49:08,Home,http://localhost:3000/index.php,84,1,reload
21192,42,8/14/2023,14:48:06,Home,http://localhost:3000/index.php,84,1,link
21193,42,8/14/2023,14:48:05,Home,http://localhost:3000/index.php,84,1,form_submit
21194,42,8/14/2023,14:47:46,Home,http://localhost:3000/index.php,84,1,form_submit
21195,125,8/14/2023,14:47:43,Home,http://localhost:3000/login.php,104,9,link
21196,127,8/14/2023,14:47:41,Home,http://localhost:3000/signup.php,74,1,form_submit
21197,127,8/14/2023,14:47:37,Home,http://localhost:3000/signup.php,74,1,link
21198,130,8/14/2023,14:47:30,localhost / 127.0.0.1 / inventory / credentials | phpMyAdmin 5.2.1,http://localhost/phpmyadmin/index.php?route=/sql&db=inventory&table=credentials&pos=0,44,0,link
21199,130,8/14/2023,14:47:30,localhost / 127.0.0.1 / inventory / credentials | phpMyAdmin 5.2.1,http://localhost/phpmyadmin/index.php?route=/sql&db=inventory&table=credentials&pos=0,44,0,link
21200,161,8/14/2023,14:47:18,localhost / 127.0.0.1 / inventory / credentials | phpMyAdmin 5.2.1,http://localhost/phpmyadmin/index.php?route=/table/operations&db=inventory&table=credentials,4,0,link
21201,161,8/14/2023,14:47:18,localhost / 127.0.0.1 / inventory / credentials | phpMyAdmin 5.2.1,http://localhost/phpmyadmin/index.php?route=/table/operations&db=inventory&table=credentials,4,0,link
21202,130,8/14/2023,14:47:13,localhost / 127.0.0.1 / inventory / credentials | phpMyAdmin 5.2.1,http://localhost/phpmyadmin/index.php?route=/sql&db=inventory&table=credentials&pos=0,44,0,link
21203,125,8/14/2023,14:46:58,Home,http://localhost:3000/login.php,104,9,link
21204,127,8/14/2023,14:46:54,Home,http://localhost:3000/signup.php,74,1,reload
21205,127,8/14/2023,14:45:49,Home,http://localhost:3000/signup.php,74,1,form_submit
21206,127,8/14/2023,14:45:44,Home,http://localhost:3000/signup.php,74,1,link
21207,125,8/14/2023,14:45:40,Home,http://localhost:3000/login.php,104,9,form_submit
21208,125,8/14/2023,14:45:35,Home,http://localhost:3000/login.php,104,9,form_submit
21209,125,8/14/2023,14:45:30,Home,http://localhost:3000/login.php,104,9,form_submit
21210,125,8/14/2023,14:36:58,Home,http://localhost:3000/login.php,104,9,link
21211,127,8/14/2023,14:36:57,Home,http://localhost:3000/signup.php,74,1,reload
21212,125,8/14/2023,14:36:51,Home,http://localhost:3000/login.php,104,9,link
21213,127,8/14/2023,14:36:50,Home,http://localhost:3000/signup.php,74,1,reload
21214,125,8/14/2023,14:36:48,Home,http://localhost:3000/login.php,104,9,link
21215,127,8/14/2023,14:36:47,Home,http://localhost:3000/signup.php,74,1,reload
21216,125,8/14/2023,14:36:47,Home,http://localhost:3000/login.php,104,9,link
21217,125,8/14/2023,14:36:46,Home,http://localhost:3000/login.php,104,9,reload
21218,125,8/14/2023,14:36:45,Home,http://localhost:3000/login.php,104,9,link
21219,125,8/14/2023,14:36:43,Home,http://localhost:3000/login.php,104,9,reload
21220,125,8/14/2023,14:36:43,Home,http://localhost:3000/login.php,104,9,link
21221,127,8/14/2023,14:36:42,Home,http://localhost:3000/signup.php,74,1,reload
21222,125,8/14/2023,14:36:41,Home,http://localhost:3000/login.php,104,9,link
21223,127,8/14/2023,14:36:36,Home,http://localhost:3000/signup.php,74,1,reload
21224,127,8/14/2023,14:36:28,Home,http://localhost:3000/signup.php,74,1,reload
21225,127,8/14/2023,14:36:16,Home,http://localhost:3000/signup.php,74,1,reload
21226,125,8/14/2023,14:36:15,Home,http://localhost:3000/login.php,104,9,link
21227,127,8/14/2023,14:36:14,Home,http://localhost:3000/signup.php,74,1,reload
21228,125,8/14/2023,14:36:13,Home,http://localhost:3000/login.php,104,9,link
21229,127,8/14/2023,14:36:10,Home,http://localhost:3000/signup.php,74,1,reload
21230,127,8/14/2023,14:34:58,Home,http://localhost:3000/signup.php,74,1,link
21231,125,8/14/2023,14:34:57,Home,http://localhost:3000/login.php,104,9,link
21232,42,8/14/2023,14:34:56,Home,http://localhost:3000/index.php,84,1,reload
21233,125,8/14/2023,14:34:56,Home,http://localhost:3000/login.php,104,9,reload
21234,125,8/14/2023,14:34:54,Home,http://localhost:3000/login.php,104,9,link
21235,127,8/14/2023,14:34:53,Home,http://localhost:3000/signup.php,74,1,link
21236,125,8/14/2023,14:34:51,Home,http://localhost:3000/login.php,104,9,link
21237,127,8/14/2023,14:34:51,Home,http://localhost:3000/signup.php,74,1,link
21238,125,8/14/2023,14:34:50,Home,http://localhost:3000/login.php,104,9,link
21239,127,8/14/2023,14:34:49,Home,http://localhost:3000/signup.php,74,1,link
21240,125,8/14/2023,14:34:47,Home,http://localhost:3000/login.php,104,9,link
21241,127,8/14/2023,14:34:46,Home,http://localhost:3000/signup.php,74,1,link
21242,125,8/14/2023,14:34:44,Home,http://localhost:3000/login.php,104,9,link
21243,127,8/14/2023,14:34:42,Home,http://localhost:3000/signup.php,74,1,link
21244,127,8/14/2023,14:34:22,Home,http://localhost:3000/signup.php,74,1,form_submit
21245,127,8/14/2023,14:34:17,Home,http://localhost:3000/signup.php,74,1,link
21246,125,8/14/2023,14:34:15,Home,http://localhost:3000/login.php,104,9,link
21247,216,8/14/2023,14:23:43,Register Only unique Email || Show Message If Email Already Exists || Using PHP & MYSQL || Easy Way. - YouTube,https://www.youtube.com/watch?v=_5WKPpeuLgk,1,0,link
21248,215,8/14/2023,14:23:34,username password already exist validation php - YouTube,https://www.youtube.com/results?search_query=username+password+already+exist+validation+php,1,0,link
21249,213,8/14/2023,14:23:10,username and password validation php - YouTube,https://www.youtube.com/results?search_query=username+and+password+validation+php,2,0,link
21250,214,8/14/2023,14:21:29,PHP Simple Form Validation Example in 2022 - YouTube,https://www.youtube.com/watch?v=4M7byLt665Q,1,0,link
21251,213,8/14/2023,14:21:15,username and password validation php - YouTube,https://www.youtube.com/results?search_query=username+and+password+validation+php,2,0,link
21252,212,8/14/2023,14:21:15,YouTube,https://www.youtube.com/,16,9,link
21253,212,8/14/2023,14:21:01,YouTube,https://www.youtube.com/,16,9,typed
21254,127,8/14/2023,14:20:02,Home,http://localhost:3000/signup.php,74,1,reload
21255,127,8/14/2023,14:19:26,Home,http://localhost:3000/signup.php,74,1,reload
21256,127,8/14/2023,14:19:15,Home,http://localhost:3000/signup.php,74,1,link
21257,125,8/14/2023,14:18:39,Home,http://localhost:3000/login.php,104,9,reload
21258,13,8/14/2023,14:18:22,CIS,https://mycompass.ph/cis/index.php,23,7,typed
21259,209,8/14/2023,14:18:16,COMPASS Training Center,https://mycompass.ph/,3,1,typed
21260,211,8/14/2023,14:18:13,CIS,https://mycompass.ph/index2.php,1,0,link
21261,209,8/14/2023,14:18:07,COMPASS Training Center,https://mycompass.ph/,3,1,typed
21262,125,8/14/2023,14:17:25,Home,http://localhost:3000/login.php,104,9,reload
21263,210,8/14/2023,14:16:56,mycompass-logo.png (412×83),https://mycompass.ph/2021demo/images/mycompass-logo.png,1,1,typed
21264,209,8/14/2023,14:16:24,COMPASS Training Center,https://mycompass.ph/,3,1,typed
21265,208,8/14/2023,14:15:53,logo.png (252×49),https://compass.ph/wp-content/uploads/2017/03/logo.png,1,0,link
21266,207,8/14/2023,14:15:35,"COMPASS Training Center, Inc. | Maritime Training Provider in the Philippines",https://compass.ph/,1,0,link
21267,206,8/14/2023,14:15:33,compass.ph - Google Search,https://www.google.com/search?q=compass.ph&rlz=1C1CHBD_enPH1059PH1059&oq=compass.ph&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIHCAEQABiABDIHCAIQABiABDIHCAMQABiABDIGCAQQRRg60gEINDgyM2owajSoAgCwAgA&sourceid=chrome&ie=UTF-8,2,0,link
21268,206,8/14/2023,14:15:33,compass.ph - Google Search,https://www.google.com/search?q=compass.ph&rlz=1C1CHBD_enPH1059PH1059&oq=compass.ph&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIHCAEQABiABDIHCAIQABiABDIHCAMQABiABDIGCAQQRRg60gEINDgyM2owajSoAgCwAgA&sourceid=chrome&ie=UTF-8,2,0,generated
21269,125,8/14/2023,14:14:29,Home,http://localhost:3000/login.php,104,9,reload
21270,125,8/14/2023,14:14:29,Home,http://localhost:3000/login.php,104,9,reload
21271,125,8/14/2023,14:14:28,Home,http://localhost:3000/login.php,104,9,reload
21272,125,8/14/2023,14:13:57,Home,http://localhost:3000/login.php,104,9,reload
21273,125,8/14/2023,14:13:37,Home,http://localhost:3000/login.php,104,9,reload
21274,125,8/14/2023,14:13:27,Home,http://localhost:3000/login.php,104,9,reload
21275,125,8/14/2023,14:13:00,Home,http://localhost:3000/login.php,104,9,reload
21276,125,8/14/2023,14:13:00,Home,http://localhost:3000/login.php,104,9,reload
21277,125,8/14/2023,14:12:59,Home,http://localhost:3000/login.php,104,9,reload
21278,125,8/14/2023,14:12:52,Home,http://localhost:3000/login.php,104,9,reload
21279,125,8/14/2023,14:12:52,Home,http://localhost:3000/login.php,104,9,reload
21280,125,8/14/2023,14:12:51,Home,http://localhost:3000/login.php,104,9,reload
21281,125,8/14/2023,14:11:48,Home,http://localhost:3000/login.php,104,9,reload
21282,125,8/14/2023,14:11:08,Home,http://localhost:3000/login.php,104,9,reload
21283,125,8/14/2023,14:10:25,Home,http://localhost:3000/login.php,104,9,reload
21284,125,8/14/2023,14:10:24,Home,http://localhost:3000/login.php,104,9,reload
21285,125,8/14/2023,14:09:24,Home,http://localhost:3000/login.php,104,9,reload
21286,125,8/14/2023,14:09:17,Home,http://localhost:3000/login.php,104,9,reload
21287,125,8/14/2023,14:08:59,Home,http://localhost:3000/login.php,104,9,reload
21288,125,8/14/2023,14:08:52,Home,http://localhost:3000/login.php,104,9,reload
21289,205,8/14/2023,14:07:44,logo.jpg (200×39),https://mycompass.ph/images/logo.jpg,1,1,typed
21290,13,8/14/2023,14:07:33,CIS,https://mycompass.ph/cis/index.php,23,7,typed
21291,204,8/14/2023,14:06:13,Authentication - Laravel 5.7 - The PHP Framework For Web Artisans,https://laravel.com/docs/5.7/authentication,1,0,link
